DATE_HOUR,FROM_STOP_NAME,TOTAL_PASSENGER
2024-06-12 15,Pattom Sut Office,16
2024-06-12 15,Kazhakkoottam,65
2024-06-12 15,Karipur,1
2024-06-12 15,Mukkola,4
2024-06-12 15,Pattoor,1
2024-06-12 15,Peroorkada,3
2024-06-12 15,Vellayambalam,13
2024-06-12 15,Pangappara,2
2024-06-12 15,Kuzhivila,22
2024-06-12 15,Crpf Gate,1
2024-06-12 15,Aiyroopara,8
2024-06-12 15,10th Stone Patham Kallu,1
2024-06-12 15,Mylamoodu,1
2024-06-12 14,Vellayambalam Elankim Devi,20
2024-06-12 14,Killipalam,5
2024-06-12 14,Sree Karyam,24
2024-06-12 14,Kerala University,28
2024-06-12 14,16th Mile,5
2024-06-12 14,East Fort North Bus Stand,384
2024-06-12 14,Nettayam,8
2024-06-12 14,Pattoor Junction,62
2024-06-12 14,Pachalloor School,2
2024-06-12 14,Kesavadasapuram,10
2024-06-12 14,Shangumukham Beach,39
2024-06-12 14,Jagathy,31
2024-06-12 14,Palayam Fine Arts College,53
2024-06-12 14,Pattom Sut Office,135
2024-06-12 14,Vembayam,11
2024-06-12 14,Valiyavila,49
2024-06-12 14,Chakai,47
2024-06-12 14,Sn Nagar,28
2024-06-12 14,Statue Sbi Or Secretariat,185
2024-06-12 14,Radio Station Monvila,8
2024-06-12 14,Vellayambalam,27
2024-06-12 14,Maruthankuzhi,48
2024-06-12 14,Murinjapalam,38
2024-06-12 14,Venjarammoodu Depot,44
2024-06-12 14,Peroorkada Depot,12
2024-06-12 14,East South Fort Bus Stand,204
2024-06-12 14,Chellamagalam Panjayath,14
2024-06-12 14,East Fort South Bus Stand,157
2024-06-12 14,Kuzhivila,34
2024-06-12 14,Kulathoor,17
2024-06-12 14,Chenkottukonam,20
2024-06-12 14,Karyavattom,3
2024-06-12 14,Kiliyoor,4
2024-06-12 14,Chirayinkeezhu Bus Stand,9
2024-06-12 14,Pullampara Palam,3
2024-06-12 14,Malayinkeezh,6
2024-06-12 14,Njadoorkonam,2
2024-06-12 14,Perumathura,6
2024-06-12 14,Vettukadu,2
2024-06-12 14,Nedumangad Bus Stand,39
2024-06-12 14,Panangodu Junction,1
2024-06-12 14,Karakulam Panchayath,4
2024-06-12 14,Mananthala,7
2024-06-12 14,Poovanathin Moodu,3
2024-06-12 14,Chenthitta,2
2024-06-12 14,Enikkara,4
2024-06-12 14,6th Stone Vazhayila,5
2024-06-12 14,Beema Pally,3
2024-06-12 14,Statue Bsnl,78
2024-06-12 14,Mamam,7
2024-06-12 14,Kattayikonam,9
2024-06-12 14,Keezhayikonam,1
2024-06-12 14,Velavoor,4
2024-06-12 14,Sasthamangalam,2
2024-06-12 14,Medical College Bus Stand,22
2024-06-12 14,Mukkolakkal,3
2024-06-12 14,Sreekaryam Junction,68
2024-06-12 14,Murukkumpuzha,7
2024-06-12 14,Attingal Bus Station,48
2024-06-12 14,Perumkuzhi,3
2024-06-12 14,Vazhayila Pally,1
2024-06-12 14,Veli Lake,13
2024-06-12 14,Vandithadam,3
2024-06-12 14,Kottarakkari,2
2024-06-12 14,Mettukada,11
2024-06-12 14,Civil Station Junction Kudappanakunnu,3
2024-06-12 14,Chempoor Junction,6
2024-06-12 14,Pravachambalam,3
2024-06-12 14,Koithoorkonam,4
2024-06-12 14,Kalliyodu,3
2024-06-12 14,Vavara Ambalam,3
2024-06-12 14,Thampanoor Railway Station,5
2024-06-12 14,Mukkolakkal Temple,1
2024-06-12 14,Chempazhanthy,2
2024-06-12 14,Peroorkada Thankamma Stadium,10
2024-06-12 14,Pangappara,5
2024-06-12 14,Pamamcode,11
2024-06-12 14,Chittalloor Temple,2
2024-06-12 14,Thekkada Junction,3
2024-06-12 14,Pmg,31
2024-06-12 14,East Fort Bus Stand,31
2024-06-12 14,Valiyathura Shangumugam,20
2024-06-12 14,Pettah,2
2024-06-12 14,Thiruvallam,8
2024-06-12 14,Kazhakkoottam,158
2024-06-12 14,World Market,62
2024-06-12 14,Ulloor,185
2024-06-12 14,J T S Mancha,2
2024-06-12 14,Pettah Pallimukku Junction,2
2024-06-12 14,Poonthura Junction,23
2024-06-12 14,Ponnara School,2
2024-06-12 14,Kumarapuram,52
2024-06-12 14,Kaniyapuram,17
2024-06-12 14,Vazhamuttom,2
2024-06-12 14,Kanjirampara,22
2024-06-12 14,Mangalapuram East,9
2024-06-12 14,Kamaleswaram,15
2024-06-12 14,Valiyashala Mahadeva Temple,11
2024-06-12 14,Vizhinjam Bus Stand,15
2024-06-12 14,Pothencode,123
2024-06-12 14,Mangalapuram,9
2024-06-12 14,Rotary,34
2024-06-12 14,Thampanoor Main Bus Stand,221
2024-06-12 14,Pallichal,1
2024-06-12 14,Karamana Junction,25
2024-06-12 14,Dpi Junction,7
2024-06-12 14,Fort Hospital,2
2024-06-12 14,Kovalam Junction,3
2024-06-12 14,Kallumoodu,12
2024-06-12 14,Koliyacode,1
2024-06-12 14,Aiyroopara,5
2024-06-12 14,Santhivila,1
2024-06-12 14,Venjarammoodu,30
2024-06-12 14,Shangumukham,4
2024-06-12 14,Kowdiar,7
2024-06-12 14,Pettah Pallimukku,2
2024-06-12 14,Lms Corporation Office,7
2024-06-12 14,Peroorkada Junction,13
2024-06-12 14,Palayam Saphalyam,9
2024-06-12 14,Thrikkannapuram,1
2024-06-12 14,Menilam Library,1
2024-06-12 14,Cheruvallimukku,3
2024-06-12 14,Nalanchira Main Gate,4
2024-06-12 14,Valiyathura,23
2024-06-12 14,Pattoor,7
2024-06-12 14,Narmadha Toll Junction,4
2024-06-12 14,Crpf Gate,2
2024-06-12 14,Karakulam Palam,3
2024-06-12 14,Pirappancode,1
2024-06-12 14,Karikkakom Vayanasala,6
2024-06-12 14,Venganoor,2
2024-06-12 14,Venkavila Junction,2
2024-06-12 14,Thampanoor Ktdc Chaithram,22
2024-06-12 14,Arappura,3
2024-06-12 14,Radhakrishna Lane Junction,1
2024-06-12 14,Paruthikkuzhy,1
2024-06-12 14,Kseb Chakkai,19
2024-06-12 14,Mudavanmugal,2
2024-06-12 14,Melathumele,15
2024-06-12 14,Korani Junction,3
2024-06-12 14,Pappanamcode,3
2024-06-12 14,Museum Public Office Complex,5
2024-06-12 14,Vellayani Junction,4
2024-06-12 14,Peyad,2
2024-06-12 14,Kuttimoodu,1
2024-06-12 14,Irinchayam Steps,1
2024-06-12 14,Anchamkallu,1
2024-06-12 13,Kunnapuzha,3
2024-06-12 13,Pothencode,288
2024-06-12 13,Medical College Bus Stand,27
2024-06-12 13,Poundukadavu,4
2024-06-12 13,Neyyattinkara Bus Station,31
2024-06-12 13,East Fort South Bus Stand,214
2024-06-12 13,Pachalloor School,2
2024-06-12 13,East South Fort Bus Stand,244
2024-06-12 13,Moozhi,1
2024-06-12 13,Karakulam Palam,2
2024-06-12 13,Pravachambalam,1
2024-06-12 13,Korani Junction,17
2024-06-12 13,Thiruvallam,51
2024-06-12 13,Kulathoor,43
2024-06-12 13,Veli Lake,9
2024-06-12 13,Thampanoor Main Bus Stand,350
2024-06-12 13,Shangumukham Beach,31
2024-06-12 13,Mangalathukonam,2
2024-06-12 13,Kumarapuram,69
2024-06-12 13,Kadinamkulam,4
2024-06-12 13,Kachani,7
2024-06-12 13,Vavara Ambalam,13
2024-06-12 13,Aiyroopara,17
2024-06-12 13,Titanium,2
2024-06-12 13,Kowdiar,63
2024-06-12 13,Sn Nagar,118
2024-06-12 13,Mangattukadavu,7
2024-06-12 13,Kallumoodu,40
2024-06-12 13,World Market,118
2024-06-12 13,Perumkuzhi,4
2024-06-12 13,Karyavattom University,30
2024-06-12 13,Medical College Thiruvananthapuram,53
2024-06-12 13,Poovanathin Moodu,3
2024-06-12 13,East Fort Bus Stand,105
2024-06-12 13,Arappura,5
2024-06-12 13,Peroorkada Depot,176
2024-06-12 13,Valiyavila,92
2024-06-12 13,Killipalam,8
2024-06-12 13,Mannanthala,45
2024-06-12 13,Valiyathura,25
2024-06-12 13,Thrikkannapuram,8
2024-06-12 13,Ulloor,241
2024-06-12 13,Vettinadu,3
2024-06-12 13,Kumarichantha,22
2024-06-12 13,Peroorkada Junction,27
2024-06-12 13,Mukkolakkal Temple,4
2024-06-12 13,Pullampara Palam,18
2024-06-12 13,Njadoorkonam,20
2024-06-12 13,Pattoor Junction,88
2024-06-12 13,Kovalam Junction,4
2024-06-12 13,Sreekaryam Junction,235
2024-06-12 13,Chempazhanthy,24
2024-06-12 13,Velavoor,1
2024-06-12 13,Pangappara,26
2024-06-12 13,Murukkumpuzha,36
2024-06-12 13,Valiyathura Shangumugam,18
2024-06-12 13,Kariyam,2
2024-06-12 13,Technopark Back Gate,40
2024-06-12 13,Irinchayam Steps,12
2024-06-12 13,Uchakkada,15
2024-06-12 13,Valliya Kattayikkal,2
2024-06-12 13,Chittazha,8
2024-06-12 13,Nemom,17
2024-06-12 13,Venkavila Junction,2
2024-06-12 13,Kaniyapuram,130
2024-06-12 13,Melathumele,16
2024-06-12 13,Koithoorkonam,3
2024-06-12 13,Kseb Chakkai,29
2024-06-12 13,Radio Station Monvila,58
2024-06-12 13,Kerala University,30
2024-06-12 13,Paruthippara,14
2024-06-12 13,Chirayinkeezhu Bus Stand,42
2024-06-12 13,Palayam Saphalyam,3
2024-06-12 13,Statue Sbi Or Secretariat,338
2024-06-12 13,East Fort North Bus Stand,388
2024-06-12 13,Ayurveda College,18
2024-06-12 13,Pwodeesyaram Society Muku,5
2024-06-12 13,Chakai,51
2024-06-12 13,Konkalam Junction,1
2024-06-12 13,Karette,11
2024-06-12 13,Sreenarayanapuram,4
2024-06-12 13,Paippinmoodu,32
2024-06-12 13,Nehru Junction,2
2024-06-12 13,Vazhavilapaalam,2
2024-06-12 13,Chellamagalam Panjayath,21
2024-06-12 13,Vellaikadavu,2
2024-06-12 13,Azhimala Temple,2
2024-06-12 13,Konchira,6
2024-06-12 13,Kalliyodu,6
2024-06-12 13,Palayam Fine Arts College,62
2024-06-12 13,Thampanoor Ktdc Chaithram,43
2024-06-12 13,Beema Pally,30
2024-06-12 13,Chempoor Junction,9
2024-06-12 13,Kamaleswaram,54
2024-06-12 13,Thachottukavu,4
2024-06-12 13,Peroorkada,32
2024-06-12 13,Kariyam Melemukku,1
2024-06-12 13,Poonthura Junction,26
2024-06-12 13,Lms Corporation Office,34
2024-06-12 13,16th Mile,45
2024-06-12 13,Punchakkari,16
2024-06-12 13,Kattayikonam,18
2024-06-12 13,Sree Karyam,42
2024-06-12 13,Crpf Gate,17
2024-06-12 13,Kanjirampara,21
2024-06-12 13,Veli Church,3
2024-06-12 13,Law College Junction Kunnukuzhy,5
2024-06-12 13,Perumathura,6
2024-06-12 13,Puthukurichy Church,2
2024-06-12 13,Aruvikkara,1
2024-06-12 13,Mannarakonam,1
2024-06-12 13,Pallichal Junction,4
2024-06-12 13,Pattom Lic,7
2024-06-12 13,Balaji Nagar,2
2024-06-12 13,Fathima Thumba,1
2024-06-12 13,Saraswathy Vidyalaya School,5
2024-06-12 13,Perekonam,3
2024-06-12 13,Karyavattom,4
2024-06-12 13,Nannattukavu,2
2024-06-12 13,Vavarambalam A,1
2024-06-12 13,Valiyarathala,4
2024-06-12 13,Enikkara,8
2024-06-12 13,Padinjattumukku,1
2024-06-12 13,Pallivila,3
2024-06-12 13,Museum Public Office Complex,3
2024-06-12 13,Jagathy,61
2024-06-12 13,Nettayam,15
2024-06-12 13,Mangalapuram East,7
2024-06-12 13,Vembayam,46
2024-06-12 13,Puthanpalam,10
2024-06-12 13,Mettukada,25
2024-06-12 13,Puliyankode,1
2024-06-12 13,Museum,4
2024-06-12 13,Vellayambalam Elankim Devi,17
2024-06-12 13,Powdikonam,4
2024-06-12 13,Nedumangad Bus Stand,251
2024-06-12 13,Vellayambalam,50
2024-06-12 13,Vengode,1
2024-06-12 13,Beemapalli Back,2
2024-06-12 13,Civil Station Junction Kudappanakunnu,12
2024-06-12 13,Koduganoor,8
2024-06-12 13,Ymr Junction,1
2024-06-12 13,Karikkakom Temple,6
2024-06-12 13,Easwara Vilasam Cotton Hill School,76
2024-06-12 13,Pallimukku,4
2024-06-12 13,Kesavadasapuram,29
2024-06-12 13,Vikas Bhavan Depot,13
2024-06-12 13,Malayam,1
2024-06-12 13,Vattappara,5
2024-06-12 13,Balaramapuram,12
2024-06-12 13,Rcc Thiruvananthapuram,8
2024-06-12 13,Statue Bsnl,109
2024-06-12 13,Pettah Pallimukku Junction,4
2024-06-12 13,Mudavanmugal,14
2024-06-12 13,Pattoor,35
2024-06-12 13,Kulasekharam,4
2024-06-12 13,Karamana Junction,80
2024-06-12 13,Venganoor,3
2024-06-12 13,Rotary,20
2024-06-12 13,Kodunganoor,6
2024-06-12 13,Channakara,2
2024-06-12 13,Malayinkeezh,21
2024-06-12 13,Anayara,3
2024-06-12 13,Agricultural College Poonkulam,4
2024-06-12 13,Civil Station Gate,3
2024-06-12 13,Mamam,13
2024-06-12 13,Vizhinjam Bus Stand,16
2024-06-12 13,Pettah Pallimukku,2
2024-06-12 13,Pmg,41
2024-06-12 13,Kuzhivila,140
2024-06-12 13,Muttada St Joseph School,3
2024-06-12 13,Technopark Front Gate,17
2024-06-12 13,Vazhuthacaud,6
2024-06-12 13,Vizhinjam Harbour,6
2024-06-12 13,Murinjapalam,127
2024-06-12 13,Nannattukavu A,1
2024-06-12 13,Mottamoodu,3
2024-06-12 13,Plavila,3
2024-06-12 13,Puthukurichi Post Office,1
2024-06-12 13,Pappanamcode,13
2024-06-12 13,Kalliyoor Grama Panchayath Office,3
2024-06-12 13,Vandithadam,5
2024-06-12 13,Paruthikkuzhy,5
2024-06-12 13,Thampanoor Railway Station,20
2024-06-12 13,Vazhamuttom,1
2024-06-12 13,Thekkada Junction,10
2024-06-12 13,Nalanchira Main Gate,29
2024-06-12 13,Ambalamukku,20
2024-06-12 13,Kattakkada,7
2024-06-12 13,Paruthikuzhi,4
2024-06-12 13,Thoongampara,1
2024-06-12 13,Maruthankuzhi,55
2024-06-12 13,Kazhakkoottam,510
2024-06-12 13,Sasthamangalam,17
2024-06-12 13,Kazhakkoottam Railway Station,41
2024-06-12 13,Ooruttambalam,2
2024-06-12 13,Mangalapuram,27
2024-06-12 13,Peyad,2
2024-06-12 13,Kattadimukku,4
2024-06-12 13,Kuravankonam,9
2024-06-12 13,Vavarambalam,7
2024-06-12 13,Chenkottukonam,69
2024-06-12 13,Muttada,2
2024-06-12 13,Vayalikada,7
2024-06-12 13,Maranalloor,1
2024-06-12 13,Avanavanchery,13
2024-06-12 13,Venjarammoodu Depot,88
2024-06-12 13,Poojappura,20
2024-06-12 13,Chekkalamukku,4
2024-06-12 13,Karamana Prs,4
2024-06-12 13,Shangumukham,1
2024-06-12 13,Military Hospital Pangodu,2
2024-06-12 13,Vazhuthacaud Womens College,2
2024-06-12 13,Pulinkudy,1
2024-06-12 13,Attingal Bus Station,59
2024-06-12 13,Pattom Sut Office,199
2024-06-12 13,Malamelkunnu,4
2024-06-12 13,Dpi Junction,43
2024-06-12 13,Kottarakkari,5
2024-06-12 13,Karingadamugal,3
2024-06-12 13,Mylamoodu,1
2024-06-12 13,Karipur,2
2024-06-12 13,Palathara,2
2024-06-12 13,Vellanchira,2
2024-06-12 13,Vedivechan Kovil,5
2024-06-12 13,Kuttiyani Lps,1
2024-06-12 13,Maithani,1
2024-06-12 13,Valiyashala Mahadeva Temple,6
2024-06-12 13,Killy,3
2024-06-12 13,Anchamkallu,5
2024-06-12 13,Kachani Junction,6
2024-06-12 12,Poonthura Junction,36
2024-06-12 12,Veli Lake,24
2024-06-12 12,Pachalloor School,6
2024-06-12 12,East Mukkola,9
2024-06-12 12,Chiramukku,14
2024-06-12 12,Muttada,3
2024-06-12 12,Thirumala,20
2024-06-12 12,Kuravankonam,16
2024-06-12 12,Puthanpalam,11
2024-06-12 12,Kachani Junction,27
2024-06-12 12,Vattiyoorkavu,6
2024-06-12 12,Valiyashala Mahadeva Temple,36
2024-06-12 12,Vattappara,12
2024-06-12 12,Pullampara Palam,13
2024-06-12 12,Balaramapuram,59
2024-06-12 12,East Fort South Stand 2,93
2024-06-12 12,Palayam Saphalyam,2
2024-06-12 12,St Andrews,1
2024-06-12 12,Nedumangad Bus Stand,275
2024-06-12 12,East Fort Bus Stand,208
2024-06-12 12,Kuzhivila,151
2024-06-12 12,Paippinmoodu,16
2024-06-12 12,Arappura,6
2024-06-12 12,Anchamkallu,7
2024-06-12 12,Thachottukavu,17
2024-06-12 12,Kalady School,4
2024-06-12 12,East South Fort Bus Stand,344
2024-06-12 12,Maruthoorkadavu,35
2024-06-12 12,Pullanivila,7
2024-06-12 12,Sasthamangalam,28
2024-06-12 12,Athiyanoor,11
2024-06-12 12,Peroorkada Depot,282
2024-06-12 12,Thampanoor Railway Station,75
2024-06-12 12,Valiyathura,23
2024-06-12 12,Malayinkeezh,33
2024-06-12 12,Pangappara,71
2024-06-12 12,Mangalapuram,49
2024-06-12 12,Dpi Junction,18
2024-06-12 12,East Fort South Bus Stand,365
2024-06-12 12,Vettinadu,7
2024-06-12 12,Kulathoor,107
2024-06-12 12,Lbs Institute Poojappura,5
2024-06-12 12,Erappukuzhi,3
2024-06-12 12,World Market,118
2024-06-12 12,Puliyarakkonam,13
2024-06-12 12,Shangumukham,33
2024-06-12 12,Paruthippara,4
2024-06-12 12,Karakulam Keltron Junction,2
2024-06-12 12,Pachalloor,10
2024-06-12 12,Mangattukadavu,1
2024-06-12 12,Panangodu Junction,2
2024-06-12 12,Bakery Junction,5
2024-06-12 12,Manacaud,6
2024-06-12 12,Mananthala,21
2024-06-12 12,Murinjapalam Vengode,6
2024-06-12 12,Thampanoor Main Bus Stand,637
2024-06-12 12,Chellamagalam Panjayath,48
2024-06-12 12,Puthuveettumele,7
2024-06-12 12,Thiruvallam,46
2024-06-12 12,Kazhakkoottam Railway Station,25
2024-06-12 12,Thampanoor Rms,1
2024-06-12 12,Kerala University,36
2024-06-12 12,Manacaud School,4
2024-06-12 12,Karakulam Palam,5
2024-06-12 12,Venganoor,11
2024-06-12 12,Mangalathukonam,3
2024-06-12 12,Kesavadasapuram,53
2024-06-12 12,Kallumoodu,64
2024-06-12 12,Pattoor Junction,110
2024-06-12 12,Pmg,61
2024-06-12 12,Peroorkada,44
2024-06-12 12,Kumarichantha,38
2024-06-12 12,Balavan Nagar,3
2024-06-12 12,Jagathy,115
2024-06-12 12,Edapazhanji Pangode Fish Market,28
2024-06-12 12,Technopark Front Gate,31
2024-06-12 12,Kovalam Beach,60
2024-06-12 12,Murukkumpuzha,105
2024-06-12 12,Valiyathura Shangumugam,36
2024-06-12 12,Parottukonam,28
2024-06-12 12,Karumom Vishnu Temple,7
2024-06-12 12,Statue Bsnl,197
2024-06-12 12,Mukkolakkal,23
2024-06-12 12,Vellayambalam Elankim Devi,33
2024-06-12 12,Rotary,54
2024-06-12 12,Chirayinkeezhu Bus Stand,74
2024-06-12 12,Sree Karyam,62
2024-06-12 12,Vedivechan Kovil,8
2024-06-12 12,Pravachambalam,17
2024-06-12 12,Chakai,102
2024-06-12 12,Vazhuthacaud Womens College,10
2024-06-12 12,Kuttiyani,2
2024-06-12 12,Sreekaryam Junction,253
2024-06-12 12,Nettayam,16
2024-06-12 12,Maithani,14
2024-06-12 12,Muttukonam,3
2024-06-12 12,Bangladesh Colony,4
2024-06-12 12,Murinjapalam,198
2024-06-12 12,Mettukada,81
2024-06-12 12,Pattom Sut Hospital,3
2024-06-12 12,Vettukadu,3
2024-06-12 12,Vavara Ambalam,12
2024-06-12 12,Kanjirampara,24
2024-06-12 12,Pappanamcode,47
2024-06-12 12,Kunnapuzha,3
2024-06-12 12,Vellayambalam,154
2024-06-12 12,Channakara,2
2024-06-12 12,Koduganoor,13
2024-06-12 12,Museum,6
2024-06-12 12,Chittazha,10
2024-06-12 12,Edavacode,1
2024-06-12 12,Kalliyoor Grama Panchayath Office,1
2024-06-12 12,Kovalam Junction,26
2024-06-12 12,Mla Road,2
2024-06-12 12,Chowalloor,1
2024-06-12 12,Koliyacode,4
2024-06-12 12,Powdikonam,6
2024-06-12 12,Irinchayam Steps,5
2024-06-12 12,Rcc Thiruvananthapuram,42
2024-06-12 12,Kailas Junction,1
2024-06-12 12,Venkavila Junction,7
2024-06-12 12,Chanthavila,1
2024-06-12 12,Mukkola,16
2024-06-12 12,Veli Church,2
2024-06-12 12,Ayurveda College,2
2024-06-12 12,Balaji Nagar,1
2024-06-12 12,Padinjattumukku,8
2024-06-12 12,Kalliyoor,4
2024-06-12 12,Karipur,1
2024-06-12 12,Nalamkallu,5
2024-06-12 12,Kattadimukku,5
2024-06-12 12,Punnakkamugal Junction,1
2024-06-12 12,Kottarakkari,6
2024-06-12 12,Iti Chakai,1
2024-06-12 12,Vellayani Junction,4
2024-06-12 12,6th Stone Vazhayila,1
2024-06-12 12,Killipalam,4
2024-06-12 12,Azhikode,8
2024-06-12 12,Thiruvallom School,6
2024-06-12 12,Mery Matha School,5
2024-06-12 12,Oruvathilkotta,14
2024-06-12 12,Kallayam,5
2024-06-12 12,Pangodu,1
2024-06-12 12,Mangattukonam,5
2024-06-12 12,Moozhi,7
2024-06-12 12,Mudavanmugal,19
2024-06-12 12,Titanium,3
2024-06-12 12,Crpf Gate,29
2024-06-12 12,Ambalamukku,52
2024-06-12 12,Fort Hospital,4
2024-06-12 12,Irinchayam,10
2024-06-12 12,Karyavattom University,65
2024-06-12 12,Sn Nagar,79
2024-06-12 12,Perumathura,19
2024-06-12 12,Vengode,5
2024-06-12 12,Thachottukavu Junction,5
2024-06-12 12,Melathumele,47
2024-06-12 12,Vellayani,5
2024-06-12 12,Oonnampara,2
2024-06-12 12,Attingal Bus Station,157
2024-06-12 12,Pettah Pallimukku,10
2024-06-12 12,Civil Station Gate,7
2024-06-12 12,Pullikonam,4
2024-06-12 12,Venjarammoodu Depot,97
2024-06-12 12,Kadinamkulam,7
2024-06-12 12,Aiyroopara,34
2024-06-12 12,Vellanchira,9
2024-06-12 12,Mamam,16
2024-06-12 12,Kseb Chakkai,47
2024-06-12 12,Chenkottukonam,77
2024-06-12 12,Mukkolakkal Temple,8
2024-06-12 12,Santhivila,24
2024-06-12 12,Palayam Bakery Junction,18
2024-06-12 12,Kanjirampara Junction,8
2024-06-12 12,East Fort North Bus Stand,450
2024-06-12 12,Pwodeesyaram Society Muku,10
2024-06-12 12,Easwara Vilasam Cotton Hill School,178
2024-06-12 12,Shangumukham Beach,58
2024-06-12 12,Mangalapuram East,65
2024-06-12 12,Pettah Pallimukku Junction,34
2024-06-12 12,Aruvikkara,28
2024-06-12 12,Thampanoor Ktdc Chaithram,79
2024-06-12 12,Kumarapuram,102
2024-06-12 12,Poovanathin Moodu,6
2024-06-12 12,Nalanchira Main Gate,25
2024-06-12 12,Pattoor,36
2024-06-12 12,Beema Pally,22
2024-06-12 12,Paruthikuzhi,37
2024-06-12 12,Puthukurichy Church,14
2024-06-12 12,Kachani,10
2024-06-12 12,Chempazhanthy,45
2024-06-12 12,Korani Junction,15
2024-06-12 12,Vembayam,83
2024-06-12 12,Kamaleswaram,81
2024-06-12 12,Kurisadi Junction Karyavattom,3
2024-06-12 12,Kazhakkoottam,530
2024-06-12 12,Kulasekharam,9
2024-06-12 12,Lms Corporation Office,40
2024-06-12 12,Vavarambalam,13
2024-06-12 12,Konkalam,5
2024-06-12 12,Vandithadam,10
2024-06-12 12,Kodunganoor,2
2024-06-12 12,Kalliyodu,8
2024-06-12 12,Konchira,8
2024-06-12 12,Venpalavattom Devi Temple,2
2024-06-12 12,Thrikkannapuram,18
2024-06-12 12,Ookkodu,12
2024-06-12 12,Medical College Bus Stand,41
2024-06-12 12,Santhivila Up School,8
2024-06-12 12,Plavila,7
2024-06-12 12,Kavinpuram,1
2024-06-12 12,Vikas Bhavan Depot,10
2024-06-12 12,Technopark Back Gate,41
2024-06-12 12,Poundukadavu,5
2024-06-12 12,Vazhamuttom,12
2024-06-12 12,Koithoorkonam,14
2024-06-12 12,Kattayikonam,47
2024-06-12 12,Andoorkonam Hospital,2
2024-06-12 12,Saraswathy Vidyalaya School,13
2024-06-12 12,16th Mile,34
2024-06-12 12,Gandhipuram,2
2024-06-12 12,Narmadha Toll Junction,4
2024-06-12 12,Aazhakulam,2
2024-06-12 12,Civil Station Junction Kudappanakunnu,15
2024-06-12 12,Thekkada Junction,18
2024-06-12 12,Nannattukavu,4
2024-06-12 12,Kowdiar,58
2024-06-12 12,Vellaikadavu,3
2024-06-12 12,Karamana Sivan Kovil,11
2024-06-12 12,Uchakkada,2
2024-06-12 12,Medical College Thiruvananthapuram,82
2024-06-12 12,Kaniyapuram,140
2024-06-12 12,Ulloor,353
2024-06-12 12,Maruthankuzhi,118
2024-06-12 12,Palayam Fine Arts College,72
2024-06-12 12,Velavoor,6
2024-06-12 12,Pattom Sut Office,561
2024-06-12 12,Museum Public Office Complex,28
2024-06-12 12,Karamana Junction,120
2024-06-12 12,Valliya Kattayikkal,4
2024-06-12 12,Njadoorkonam,65
2024-06-12 12,Perumkuzhi,26
2024-06-12 12,Radio Station Monvila,49
2024-06-12 12,Survey Directorate,1
2024-06-12 12,Peroorkada Junction,150
2024-06-12 12,Karikkakom Vayanasala,3
2024-06-12 12,Statue Sbi Or Secretariat,573
2024-06-12 12,Vayalikada,5
2024-06-12 12,Avanavanchery,2
2024-06-12 12,Santhwana Junction,7
2024-06-12 12,Mannamoola,1
2024-06-12 12,Valiyavila,110
2024-06-12 12,Anayara,33
2024-06-12 12,Pallichal Junction,5
2024-06-12 12,Kuttimoodu,4
2024-06-12 12,Pothencode,383
2024-06-12 12,Plamoodu,2
2024-06-12 12,Mannanthala,79
2024-06-12 12,Nemom,17
2024-06-12 12,Neyyattinkara Bus Station,37
2024-06-12 12,Kalloor Palam,2
2024-06-12 12,Vazhayila Pally,4
2024-06-12 12,Charumoodu,2
2024-06-12 12,Mankattumoola,1
2024-06-12 12,Pamamcode,6
2024-06-12 12,Nehru Junction,3
2024-06-12 12,Konkalam Junction,1
2024-06-12 12,Law College Junction Kunnukuzhy,5
2024-06-12 12,Aliyeltharatta,3
2024-06-12 12,Mylamoodu,1
2024-06-12 12,Vaduvothu Temple,5
2024-06-12 12,Nannattukavu A,1
2024-06-12 12,Vettuthura,1
2024-06-12 12,Military Hospital Pangodu,11
2024-06-12 12,Peyad,12
2024-06-12 12,Pallimukku,11
2024-06-12 12,Sainik School,9
2024-06-12 12,Irumpa,2
2024-06-12 12,Sasthan Kovil,1
2024-06-12 12,Karamana Prs,1
2024-06-12 12,Ariyottukonam,4
2024-06-12 12,Enikkara Haritha Market,3
2024-06-12 12,Pettah Railway Station,6
2024-06-12 12,Malayam,7
2024-06-12 12,Moongodu,1
2024-06-12 12,Pirappancode,1
2024-06-12 12,Lords,2
2024-06-12 12,Koppam,7
2024-06-12 12,Karakulam Panchayath,5
2024-06-12 12,Keraladithyapuram,1
2024-06-12 12,Vellayani Temple,7
2024-06-12 12,Sk Hospital,5
2024-06-12 12,Mannanthala Junction,3
2024-06-12 12,Aruvippuram,1
2024-06-12 12,Kukkil Kada,1
2024-06-12 12,Technical H S S,3
2024-06-12 12,Pettah,2
2024-06-12 11,Perumkuzhi,18
2024-06-12 11,Venkavila Junction,8
2024-06-12 11,Medical College Op,1
2024-06-12 11,Korani Junction,15
2024-06-12 11,Vavarambalam,16
2024-06-12 11,Civil Station Gate,10
2024-06-12 11,Malayam,4
2024-06-12 11,Ymr Junction,3
2024-06-12 11,Kudappanakunnu,19
2024-06-12 11,Vizhinjam Harbour,18
2024-06-12 11,Kovalam Junction,4
2024-06-12 11,Chenkottukonam,80
2024-06-12 11,Kallumoodu,71
2024-06-12 11,Pangappara,70
2024-06-12 11,Arappura,24
