DATE_HOUR,FROM_STOP_NAME,TOTAL_PASSENGER
2024-07-05 11,Puthuveettumele,3
2024-07-05 11,Ptp Nagar,10
2024-07-05 11,Kalankavu,6
2024-07-05 11,Seemamulamukku,24
2024-07-05 11,Peroorkada,176
2024-07-05 11,Paraniyam,43
2024-07-05 11,Chalakuzhy,3
2024-07-05 11,Vandithadam,151
2024-07-05 11,Ks Road Kovalam Junction,60
2024-07-05 11,Thellikkachal,5
2024-07-05 11,Uchakkada,144
2024-07-05 11,Amaravila Thannimoodu,2
2024-07-05 11,Museum,5
2024-07-05 11,Moozhi,6
2024-07-05 11,Vizhinjam Bus Stand,252
2024-07-05 11,Kovalam Beach,64
2024-07-05 11,Aiyroopara,63
2024-07-05 11,Karakulam Palam,3
2024-07-05 11,Paruttippally,6
2024-07-05 11,Koppam,15
2024-07-05 11,Anad,124
2024-07-05 11,Chemboor,21
2024-07-05 11,Koottappu,8
2024-07-05 11,Sreekaryam Junction,292
2024-07-05 11,Maranalloor,65
2024-07-05 11,Madrasmukku,7
2024-07-05 11,Kuzhivila,329
2024-07-05 11,Powdikonam Melemukku,2
2024-07-05 11,Korani Junction,49
2024-07-05 11,Karakulam Post,5
2024-07-05 11,Poovanathin Moodu,19
2024-07-05 11,Anchamkallu,3
2024-07-05 11,Santhivila,1
2024-07-05 11,Karakulam Keltron Junction,4
2024-07-05 11,Kseb Chakkai,114
2024-07-05 11,Kesavadasapuram,55
2024-07-05 11,Manacaud,16
2024-07-05 11,Statue,36
2024-07-05 11,Thattammukku,1
2024-07-05 11,Palayam,4
2024-07-05 11,Murinjapalam,317
2024-07-05 11,Mettukada,101
2024-07-05 11,Nettirachira,35
2024-07-05 11,Tholicode,55
2024-07-05 11,Aramthanam,6
2024-07-05 11,Kallara,53
2024-07-05 11,Murukkumpuzha,48
2024-07-05 11,Chettikulangara Sreedevi Temple,1
2024-07-05 11,Karette,267
2024-07-05 11,Dhanuvachapuram Iti,121
2024-07-05 11,Kamaleswaram,360
2024-07-05 11,Cheru Vettukadu,1
2024-07-05 11,Perappancode,14
2024-07-05 11,Mylachal,38
2024-07-05 11,Derppakkadu,2
2024-07-05 11,Nemom,185
2024-07-05 11,Scooter Factory,2
2024-07-05 11,Vettikavala,7
2024-07-05 11,Madhupalam,18
2024-07-05 11,Killy,30
2024-07-05 11,Varkala Bus Stand,9
2024-07-05 11,Koliakod,3
2024-07-05 11,Chulliumanoor,3
2024-07-05 11,Palode,136
2024-07-05 11,Pazhayakada Junction,72
2024-07-05 11,Civil Station Gate,47
2024-07-05 11,Kumarichantha,50
2024-07-05 11,Thiruvallom School,34
2024-07-05 11,Thottumukku,34
2024-07-05 11,Kottamukal,6
2024-07-05 11,Cherappally,1
2024-07-05 11,Muthuvila,47
2024-07-05 11,Fathima Thumba,7
2024-07-05 11,Santhivila Junction,17
2024-07-05 11,Punkumood,4
2024-07-05 11,Pullanivila,10
2024-07-05 11,Kowdiar,193
2024-07-05 11,Mangalackal,4
2024-07-05 11,Varkala Railway Station,10
2024-07-05 11,Nalanchira,35
2024-07-05 11,Kulamancode,4
2024-07-05 11,Palayam Saphalyam,15
2024-07-05 11,Meenakal,17
2024-07-05 11,Fci,2
2024-07-05 11,Perekonam,13
2024-07-05 11,Vencode Up,13
2024-07-05 11,Ookkodu,38
2024-07-05 11,Venjaramoodu Market,51
2024-07-05 11,Kuriyodu,3
2024-07-05 11,Jawaharcolony,4
2024-07-05 11,Kallikadu A,19
2024-07-05 11,Thekkada Junction,19
2024-07-05 11,Andoorkonam Hospital,5
2024-07-05 11,Karamana Junction,269
2024-07-05 11,Ponnumangalam Msclp School,10
2024-07-05 11,Azhimala Temple,22
2024-07-05 11,Puthenpalom,1
2024-07-05 11,Keezharoor,14
2024-07-05 11,Navacode Maranallur,23
2024-07-05 11,Pangappara,98
2024-07-05 11,Idinjar,3
2024-07-05 11,Kayalkara,29
2024-07-05 11,Valiyarathala,10
2024-07-05 11,Kumarapuram,109
2024-07-05 11,Vellarada Ksrtc Depot,165
2024-07-05 11,Malayinkeezh,79
2024-07-05 11,Pamamcode,35
2024-07-05 11,Venganoor,312
2024-07-05 11,Kochupally,45
2024-07-05 11,Kodunganoor,47
2024-07-05 11,East South Fort Bus Stand,888
2024-07-05 11,Vettuthura,7
2024-07-05 11,Vellaikadavu,24
2024-07-05 11,Pulippara,2
2024-07-05 11,Paruthikuzhi,11
2024-07-05 11,Kulathoor,106
2024-07-05 11,Mannamkonam,2
2024-07-05 11,Mandapathinkadavu,5
2024-07-05 11,Pettah Pallimukku Junction,44
2024-07-05 11,Mankayam,4
2024-07-05 11,Ponnara Bridge,8
2024-07-05 11,Titanium,27
2024-07-05 11,Karinchathi,62
2024-07-05 11,Punchakkari,22
2024-07-05 11,Kulathupuzha,41
2024-07-05 11,Mukkola,114
2024-07-05 11,Vazhichal,11
2024-07-05 11,Nilamel,95
2024-07-05 11,Kuttimoodu,88
2024-07-05 11,Vazhuthacaud Womens College,16
2024-07-05 11,Naduvan Vayal,4
2024-07-05 11,Narakathinkala,4
2024-07-05 11,Ariyottukonam,2
2024-07-05 11,Kuravankuzhy,4
2024-07-05 11,Pullampara Palam,6
2024-07-05 11,Government Lp School Marayamuttom,64
2024-07-05 11,Nanniyode,62
2024-07-05 11,Karakulam Panchayath,89
2024-07-05 11,Vellumannady Palam,12
2024-07-05 11,Kadinamkulam,11
2024-07-05 11,Pezhummoodu,2
2024-07-05 11,Chanthavila,69
2024-07-05 11,Mannaram,4
2024-07-05 11,Karakulam,8
2024-07-05 11,Thampanoor,131
2024-07-05 11,Vazhuthacaud Kalabhavan Theatre,34
2024-07-05 11,Poothura Palli,1
2024-07-05 11,Aryanadu,333
2024-07-05 11,Cheruvallimukku,8
2024-07-05 11,Adimalathrua Church,3
2024-07-05 11,Pachalloor School,51
2024-07-05 11,Karyavattom University,143
2024-07-05 11,Karipur,14
2024-07-05 11,Mamam,28
2024-07-05 11,Sn Nagar,307
2024-07-05 11,Velavoor,41
2024-07-05 11,Chittazha,39
2024-07-05 11,Arattukuzhi,6
2024-07-05 11,Nedumangad Bus Stand,1026
2024-07-05 11,Vettakada,22
2024-07-05 11,Neyyattinkara Bus Station,672
2024-07-05 11,Balaramapuram,480
2024-07-05 11,Palukal,7
2024-07-05 11,Kunnumpuram Junction,7
2024-07-05 11,Padinjattumukku,14
2024-07-05 11,Kuttiyani,17
2024-07-05 11,Vazhamuttom,32
2024-07-05 11,Chempazhanthy,265
2024-07-05 11,Kudappanakunnu Civil Station Jn,4
2024-07-05 11,Gokulam Medical College,144
2024-07-05 11,Karatte 1,6
2024-07-05 11,Santhivila Up School,2
2024-07-05 11,Chirattakonam,12
2024-07-05 11,Pidaram Junction,3
2024-07-05 11,Bharathanoor,3
2024-07-05 11,Pallimukku,19
2024-07-05 11,Medical College Thiruvananthapuram,70
2024-07-05 11,Chayam,3
2024-07-05 11,Mery Matha School,26
2024-07-05 11,Military Hospital Pangodu,47
2024-07-05 11,Peyad,30
2024-07-05 11,Pulinkudy,61
2024-07-05 11,Vithura Kalung Junction,220
2024-07-05 11,Elavupalam,4
2024-07-05 11,Irinchayam,13
2024-07-05 11,Kudappanakunnu Bank Junction,17
2024-07-05 11,Kanjiramkulam,106
2024-07-05 11,10th Stone Patham Kallu,45
2024-07-05 11,Thempammoodu,21
2024-07-05 11,Pattom Sut Office,1054
2024-07-05 11,Nedumangad,138
2024-07-05 11,Vinobanikethan,9
2024-07-05 11,Pappanchani Junction,2
2024-07-05 11,Mahadevapuram,4
2024-07-05 11,Saraswathy Vidyalaya School,13
2024-07-05 11,Plamoodu,6
2024-07-05 11,Vamanapuram Phc,78
2024-07-05 11,Mulluvengamood,63
2024-07-05 11,Perayam,3
2024-07-05 11,Rotary,106
2024-07-05 11,Sk Hospital,2
2024-07-05 11,Sree Karyam,125
2024-07-05 11,Kollamkonam,34
2024-07-05 11,Kuzhivettanvila,8
2024-07-05 11,Puthanpalam,34
2024-07-05 11,Pettah Pallimukku,21
2024-07-05 11,Sasthamangalam,15
2024-07-05 11,Shangumukham,57
2024-07-05 11,Kazhakkoottam,972
2024-07-05 11,Pannimala,3
2024-07-05 11,Valliya Kattayikkal,7
2024-07-05 11,Moongodu,6
2024-07-05 11,Mulamumukku,1
2024-07-05 11,8th Mile,10
2024-07-05 11,Vattiyoorkavu,7
2024-07-05 11,Pullamparapaalam,9
2024-07-05 11,Kurisadi Junction Karyavattom,3
2024-07-05 11,Narmadha Toll Junction,1
2024-07-05 11,Palayam Bakery Junction,4
2024-07-05 11,Thundathil Junction,5
2024-07-05 11,Vpm Phc,4
2024-07-05 11,Koliakode,1
2024-07-05 11,Marangad,4
2024-07-05 11,Aduvalli Palam,2
2024-07-05 11,Kaimankode,1
2024-07-05 11,Karyam,2
2024-07-05 11,St Thomas Mukkolakkal,12
2024-07-05 11,Mailamoodu,2
2024-07-05 11,Nellanadu,3
2024-07-05 11,Chempakappara,1
2024-07-05 11,6th Stone,4
2024-07-05 11,Alamcode,1
2024-07-05 11,Mylom,1
2024-07-05 11,Venkolla,2
2024-07-05 11,Kochirakkam,1
2024-07-05 11,Thiruvalloor Lps Junction,3
2024-07-05 11,Mannamoola,1
2024-07-05 11,Plathara,2
2024-07-05 11,Kuttiyani Lps,1
2024-07-05 11,Makky,1
2024-07-05 11,Easwara Vilasam Cotton Hill,15
2024-07-05 11,Muthalapozhi,3
2024-07-05 11,Panavoorjunction,2
2024-07-05 11,Ullor,3
2024-07-05 11,Njekkad,4
2024-07-05 11,Thrikkannapuram,9
2024-07-05 11,School Junction Anapetty,4
2024-07-05 11,Timbr Depot,3
2024-07-05 11,Malayantheri,3
2024-07-05 11,Kudappanakunnu,3
2024-07-05 11,Venjaramood,1
2024-07-05 11,Machel Temple,3
2024-07-05 11,Moonnu Mukku,4
2024-07-05 11,Kanjirampara,155
2024-07-05 11,Panavoor Lps,2
2024-07-05 11,Nilamammoodu,33
2024-07-05 11,Kundamoozhi,11
2024-07-05 11,Techno Park Rear Gate Vallathode,8
2024-07-05 11,Perumkuzhi,37
2024-07-05 11,Pattom,39
2024-07-05 11,Palachira,9
2024-07-05 11,Paippinmoodu,65
2024-07-05 11,Anthiyoorkonam,14
2024-07-05 11,East Fort South Stand 2,67
2024-07-05 11,Vizhinjam Harbour,20
2024-07-05 11,16th Mile,55
2024-07-05 11,Vikasbhavan,17
2024-07-05 11,Vedivechan Kovil,76
2024-07-05 11,Mottamoodu,27
2024-07-05 11,Kachani Junction,39
2024-07-05 11,Valakom,23
2024-07-05 11,Agricultural College,16
2024-07-05 11,Palayam Fine Arts College,165
2024-07-05 11,Nalanchira Main Gate,404
2024-07-05 11,Chappath,62
2024-07-05 11,Agrifarm,27
2024-07-05 11,Konniyoor Junction,2
2024-07-05 11,Aruvikkara,94
2024-07-05 11,Mla Road,2
2024-07-05 11,Maruthankuzhi,108
2024-07-05 11,Civil Station Junction Kudappanakunnu,42
2024-07-05 11,Athiyanoor,24
2024-07-05 11,Pothencodu,38
2024-07-05 11,Kottarakkari,16
2024-07-05 11,Enchappuri,13
2024-07-05 11,Dpi,6
2024-07-05 11,Irinchayam Steps,32
2024-07-05 11,Koonanvenga 1,3
2024-07-05 11,Pirappancode,60
2024-07-05 11,Shangumukham Beach,106
2024-07-05 11,Kanjirampara Junction,19
2024-07-05 11,Vettinadu,19
2024-07-05 11,Venkavila Junction,21
2024-07-05 11,Bakery Junction,18
2024-07-05 11,Nellimoodu Junction,123
2024-07-05 11,Kovalam Junction,35
2024-07-05 11,Chadayamangalam Bus Stand,46
2024-07-05 11,Rcc Thiruvananthapuram,100
2024-07-05 11,Chenkottukonam,114
2024-07-05 11,Kattakkada,653
2024-07-05 11,Panachamoodu,58
2024-07-05 11,Venjarammoodu,14
2024-07-05 11,Poovar Junction,137
2024-07-05 11,Idnjar,1
2024-07-05 11,Manivila,2
2024-07-05 11,Edapazhanji Pangode Fish Market,95
2024-07-05 11,Kattadimukku,89
2024-07-05 11,Vettukadu,81
2024-07-05 11,Maithani,21
2024-07-05 11,Water Tank Pallithura,11
2024-07-05 11,Aryancode,9
2024-07-05 11,Jilla Krishi Thottam,42
2024-07-05 11,Neeramankara,84
2024-07-05 11,Chengalloor Hll,12
2024-07-05 11,Kodungavila,6
2024-07-05 11,Pulimood,13
2024-07-05 11,Chenkavila Junction,62
2024-07-05 11,Mangattukadavu,3
2024-07-05 11,Anappara,2
2024-07-05 11,Perumathura,28
2024-07-05 11,Oruvathilkotta,12
2024-07-05 11,Konchiravila Temple,6
2024-07-05 11,Mangalathukonam,36
2024-07-05 11,Vinoba Niketan,5
2024-07-05 11,Pattom Lic,12
2024-07-05 11,Oorambu,111
2024-07-05 11,Plavila,20
2024-07-05 11,Malamelkunnu,8
2024-07-05 11,Chiramukku,25
2024-07-05 11,Valiyashala Mahadeva Temple,33
2024-07-05 11,Aanad,19
2024-07-05 11,Cheriyakolla,82
2024-07-05 11,6th Mile,3
2024-07-05 11,Oonnampara,1
2024-07-05 11,Mele Aramthanam,7
2024-07-05 11,Kulangarakonam,8
2024-07-05 11,Kattayikonam,66
2024-07-05 11,Ayurveda College,33
2024-07-05 11,Aryanad Post Office Junction,57
2024-07-05 11,Muttada,23
2024-07-05 11,Peroorkada Depot,321
2024-07-05 11,Ambalamukku,31
2024-07-05 11,Karikkarathala,6
2024-07-05 11,Venjarammoodu Depot,1025
2024-07-05 11,Pattoor,106
2024-07-05 11,Valiyavila,174
2024-07-05 11,Chiramykku,13
2024-07-05 11,Irumpa,9
2024-07-05 11,Kallayam,38
2024-07-05 11,26th Stone Kallar,4
2024-07-05 11,Vellayambalam Elankim Devi,253
2024-07-05 11,Konchira,45
2024-07-05 11,Karikkakom Vayanasala,16
2024-07-05 11,Koliyacode,31
2024-07-05 11,Karakonam,93
2024-07-05 11,Mithrumala,142
2024-07-05 11,Mananthala,17
2024-07-05 11,Aryanad,43
2024-07-05 11,Vaduvothu Temple,2
2024-07-05 11,Kurupuzha,15
2024-07-05 11,Veli Lake,40
2024-07-05 11,Madathikonam,8
2024-07-05 11,Mukkolakkal,18
2024-07-05 11,Valiyathura Shangumugam,90
2024-07-05 11,Mudavanmugal,16
2024-07-05 11,Mayam,6
2024-07-05 11,Thattathumala,32
2024-07-05 11,Pallichal Junction,55
2024-07-05 11,Vavarambalam,22
2024-07-05 11,Karumom Vishnu Temple,11
2024-07-05 11,Chellamagalam Panjayath,32
2024-07-05 11,Pezhummoodu Junction,26
2024-07-05 11,Punnakkamugal Junction,3
2024-07-05 11,C\stn,56
2024-07-05 11,East Fort South Bus Stand,400
2024-07-05 11,Vandannur,6
2024-07-05 11,J T S Mancha,5
2024-07-05 11,Lps Junction Nanniyode,5
2024-07-05 11,Thirumala,37
2024-07-05 11,Vazhavilapaalam,11
2024-07-05 11,Fort Hospital,9
2024-07-05 11,Koothali,1
2024-07-05 11,East Fort Bus Stand,948
2024-07-05 11,Pattoor Junction,240
2024-07-05 11,Anchuthengu,23
2024-07-05 11,Thampanoor Ktdc Chaithram,173
2024-07-05 11,Vellarada,20
2024-07-05 11,Vanchiyoor,1
2024-07-05 11,Kerala University,115
2024-07-05 11,Kalliyoor Grama Panchayath Office,67
2024-07-05 11,Thozhukkal,45
2024-07-05 11,Devaswom Board,6
2024-07-05 11,Perumkadavila,18
2024-07-05 11,Vembayam,138
2024-07-05 11,Mukkolakkal Temple,11
2024-07-05 11,Poovachal,62
2024-07-05 11,Pachalloor,8
2024-07-05 11,Mangalapuram East,35
2024-07-05 11,Venkulam,29
2024-07-05 11,Karyavattom,55
2024-07-05 11,Ottasekharamangalam,33
2024-07-05 11,Aramada,5
2024-07-05 11,Civil Station Kudappanakunnu,93
2024-07-05 11,8th Stone,35
2024-07-05 11,Beema Pally,20
2024-07-05 11,Pottanchira,21
2024-07-05 11,Post Office Manivila,14
2024-07-05 11,Puravimala,211
2024-07-05 11,Kachani,8
2024-07-05 11,Agricultural College Poonkulam,59
2024-07-05 11,Palkulangara Vayanashal,1
2024-07-05 11,Vellanchira,27
2024-07-05 11,Chakai,244
2024-07-05 11,Vellayambalam,465
2024-07-05 11,Memala Ration Kada,2
2024-07-05 11,Pappanamcode,260
2024-07-05 11,Njadoorkonam,60
2024-07-05 11,Maruthamala Post Office,2
2024-07-05 11,Paruthippara,14
2024-07-05 11,Manali,1
2024-07-05 11,Panangodu Junction,29
2024-07-05 11,Malayam,42
2024-07-05 11,Boundermukku,1
2024-07-05 11,Chemmarathumukku,5
2024-07-05 11,Vithura Kalung,34
2024-07-05 11,Golden Valley Check Post,10
2024-07-05 11,Museum Public Office Complex,112
2024-07-05 11,Law College Junction Kunnukuzhy,10
2024-07-05 11,Gramattumukku,7
2024-07-05 11,Kaduvakkuzhy,2
2024-07-05 11,Bhoothamadakki,18
2024-07-05 11,Ksrtc Bus Stand Kilimanoor,154
2024-07-05 11,Thannimoodu,142
2024-07-05 11,Kanakkuzhi,4
2024-07-05 11,Thachottukavu,8
2024-07-05 11,Murukkumon,9
2024-07-05 11,Karakkonam,8
2024-07-05 11,Ayoor,55
2024-07-05 11,Jagathy,133
2024-07-05 11,Kulasekharam,27
2024-07-05 11,Puthiyathura Junction,67
2024-07-05 11,Thampanoor Main Bus Stand,1615
2024-07-05 11,Varkala Aquarium,31
2024-07-05 11,Kallara Bus Stand,251
2024-07-05 11,Pammathikeezhu,1
2024-07-05 11,Kanakkod,5
2024-07-05 11,Thiruvallam,439
2024-07-05 11,Thamalam Jn,7
2024-07-05 11,Vizhinjam Junction,25
2024-07-05 11,Maruthoorkadavu,31
2024-07-05 11,East Mukkola,50
2024-07-05 11,Pallinada Vattapara,9
2024-07-05 11,Kovilloor Ambalam,5
2024-07-05 11,Medical College Bus Stand,339
2024-07-05 11,East Fort North Bus Stand,1504
2024-07-05 11,Pettah Railway Station,19
2024-07-05 11,Vikas Bhavan Depot,21
2024-07-05 11,Thampanoor Railway Station,26
2024-07-05 11,Pangodu,5
2024-07-05 11,Nilamamoodu,86
2024-07-05 11,Villant,17
2024-07-05 11,Eettimmodu,26
2024-07-05 11,Valiyathura,17
2024-07-05 11,Pothencode,623
2024-07-05 11,Block Junction Venkavila,14
2024-07-05 11,Chempoor Junction,22
2024-07-05 11,Kallummoodu,6
2024-07-05 11,Karrate,22
2024-07-05 11,Mannanthala Junction,23
2024-07-05 11,Kazhakkoottam Railway Station,18
2024-07-05 11,Attingal Bus Station,489
2024-07-05 11,Kaliyakkavilai Bus Stand,134
2024-07-05 11,Thumpod,20
2024-07-05 11,Vithura Bus Station,60
2024-07-05 11,Mangalapuram,95
2024-07-05 11,Nagaroor,8
2024-07-05 11,Valiyathura Iti,3
2024-07-05 11,Kalayapuram,5
2024-07-05 11,Postoffice Junction Parassala,66
2024-07-05 11,Karamana Sivan Kovil,10
2024-07-05 11,Punnamoodu,18
2024-07-05 11,Dpi Junction,105
2024-07-05 11,Sainik School,51
2024-07-05 11,Pringammala,3
2024-07-05 11,Mannanthala,173
2024-07-05 11,Vayalikada,75
2024-07-05 11,St Andrews,19
2024-07-05 11,Statue Bsnl,180
2024-07-05 11,Peroorkada Junction,336
2024-07-05 11,Ulloor,547
2024-07-05 11,Kappil,16
2024-07-05 11,Parandode,21
2024-07-05 11,Mullassery,5
2024-07-05 11,Kolachal,4
2024-07-05 11,Chullimanoor,73
2024-07-05 11,Mylamoodu,25
2024-07-05 11,Syam Motors Eanchakkal,6
2024-07-05 11,Kuravankuzhi,16
2024-07-05 11,Kakkamoola,10
2024-07-05 11,Perunelli,18
2024-07-05 11,Pmg,256
2024-07-05 11,Kadakkal,20
2024-07-05 11,Amaravila Check Post,11
2024-07-05 11,Nellivila School,7
2024-07-05 11,Avanavanchery,6
2024-07-05 11,Pettah Kepco,10
2024-07-05 11,Kalliyodu,8
2024-07-05 11,Parassala,174
2024-07-05 11,Chirayinkeezhu Bus Stand,248
2024-07-05 11,Kiliyoor,41
2024-07-05 11,Eruthavoor,8
2024-07-05 11,Paruthikkuzhy,24
2024-07-05 11,Pangode,3
2024-07-05 11,Kudappanamoodu,8
2024-07-05 11,Manacaud School,4
2024-07-05 11,Arumanior Junction,61
2024-07-05 11,Puliyarakkonam,23
2024-07-05 11,6th Stone Vazhayila,43
2024-07-05 11,Kanithadam Check Post,45
2024-07-05 11,Kallumoodu,52
2024-07-05 11,Porunthamon,26
2024-07-05 11,Keezhayikonam,42
2024-07-05 11,Kallar,2
2024-07-05 11,Pachaloor Chudukadu Temple,5
2024-07-05 11,East Fort North Bus Stand Pf 2,6
2024-07-05 11,Kallambalam,2
2024-07-05 11,Keezhaikonam,19
2024-07-05 11,Mannarakonam,8
2024-07-05 11,Polikode,10
2024-07-05 11,Choodal,1
2024-07-05 11,Beemapalli Back,10
2024-07-05 11,Karikkakom Temple,6
2024-07-05 11,Chettachal Diary Farm,1
2024-07-05 11,Punnakkamugal,2
2024-07-05 11,Vamanapuram,7
2024-07-05 11,Chamavila,3
2024-07-05 11,Attukal Temple,2
2024-07-05 11,Kulappada Market/eliyavoor,1
2024-07-05 11,Poonthura Junction,2
2024-07-05 11,Suvarnnanagar,1
2024-07-05 11,Chowalloor,1
2024-07-05 11,Elavattom,8
2024-07-05 11,Peringammala Market Junction,2
2024-07-05 11,Sasthan Kovil,1
2024-07-05 11,Kulavupara,2
2024-07-05 11,Kolichira,1
2024-07-05 11,Karakulam Panchayat Office,1
2024-07-05 11,Erappukuzhi,4
2024-07-05 11,Chadayamankalaam,5
2024-07-05 11,General Hospital Trivandrum,1
2024-07-05 11,Cherapally,1
2024-07-05 11,Kalankavu Chappath,1
2024-07-05 11,Channakara,5
2024-07-05 11,Pachira,5
2024-07-05 11,Thannichal Junction,2
2024-07-05 11,Theviyode,3
2024-07-05 11,Moonanakuzhi,2
2024-07-05 11,Puthukurichi Post Office,4
2024-07-05 10,Mukkala,3
2024-07-05 10,Thampanoor Main Bus Stand,1206
2024-07-05 10,Jawahar Colony Thiruvananthapuram,13
2024-07-05 10,Sasthan Kovil,7
2024-07-05 10,Peringammala,52
2024-07-05 10,Block Number 3,3
2024-07-05 10,Vizhavoor Kulam,4
2024-07-05 10,Murukkumpuzha,47
2024-07-05 10,Manalayam,4
2024-07-05 10,Karakulam Palam,10
2024-07-05 10,Kallara,81
2024-07-05 10,Neyyattinkara Bus Station,369
2024-07-05 10,Padinjattumukku,18
2024-07-05 10,Mannaram,16
2024-07-05 10,Ooruttambalam,50
2024-07-05 10,Arattukuzhi,6
2024-07-05 10,Veli Lake,44
2024-07-05 10,Nellimoodu Junction,183
2024-07-05 10,Keezhayikonam,32
2024-07-05 10,Pongumoodu,19
2024-07-05 10,Cheru Vettukadu,19
2024-07-05 10,Kaithakkadu,2
2024-07-05 10,Thumpod,15
2024-07-05 10,Karyavattom University,153
2024-07-05 10,Pazhayakada Junction,118
2024-07-05 10,Mylamoodu,11
2024-07-05 10,Veli Church,9
2024-07-05 10,Water Tank Pallithura,3
2024-07-05 10,Kalliyoor Grama Panchayath Office,66
2024-07-05 10,Chittoor,1
2024-07-05 10,Vazhuthacaud Kalabhavan Theatre,36
2024-07-05 10,Chempoor Junction,14
2024-07-05 10,Kulappada,19
2024-07-05 10,Cherappally,7
2024-07-05 10,East Fort South Stand 2,59
2024-07-05 10,Attingal Bus Station,435
2024-07-05 10,Madhapuram,4
2024-07-05 10,Sreekaryam Junction,211
2024-07-05 10,Pothencode,579
2024-07-05 10,Panachamoodu,32
2024-07-05 10,Crpf Gate,56
2024-07-05 10,Valiyavila,141
2024-07-05 10,Gokulam Medical College,111
2024-07-05 10,Derppakkadu,17
2024-07-05 10,Muttada,4
2024-07-05 10,Mulluvengamood,48
2024-07-05 10,Vithura Jersey Farm,29
2024-07-05 10,Mamam,23
2024-07-05 10,Civil Station Junction Kudappanakunnu,32
2024-07-05 10,Pachalloor,3
2024-07-05 10,Kaniyapuram,196
2024-07-05 10,Vellayambalam Elankim Devi,227
2024-07-05 10,Chullimanoor,72
2024-07-05 10,Statue Sbi,1175
2024-07-05 10,Pettah Pallimukku Junction,13
2024-07-05 10,Dpi Junction,114
2024-07-05 10,Kseb Chakkai,105
2024-07-05 10,Venkavila Junction,9
2024-07-05 10,Survey Directorate,6
2024-07-05 10,Ayoor,77
2024-07-05 10,Chempazhanthy,229
2024-07-05 10,Lms Corporation Office,48
2024-07-05 10,Kudappanakunnu,10
2024-07-05 10,Poovar Junction,183
2024-07-05 10,Nalanchira Main Gate,283
2024-07-05 10,Chayam,19
2024-07-05 10,Olathanni Junction,60
2024-07-05 10,Karette,165
2024-07-05 10,Santhivila Junction,6
2024-07-05 10,Palayam,1
2024-07-05 10,Venganoor,217
2024-07-05 10,Polikode,1
2024-07-05 10,Thirumala,28
2024-07-05 10,Nanniyode,76
2024-07-05 10,Thiruvallom School,5
2024-07-05 10,Pallichal Junction,47
2024-07-05 10,Karyavattom,30
2024-07-05 10,Sasthamangalam,47
2024-07-05 10,Vengode,51
2024-07-05 10,Thampanoor Ktdc Chaithram,155
2024-07-05 10,Madhupalam,25
2024-07-05 10,Kuravankuzhi,1
2024-07-05 10,Vetinad,8
2024-07-05 10,Vembayam,208
2024-07-05 10,Mangalapuram,107
2024-07-05 10,Pallimukku,33
2024-07-05 10,Nilamamoodu,63
2024-07-05 10,Jagathy,91
2024-07-05 10,Vavode Church,5
2024-07-05 10,Murinjapalam,220
2024-07-05 10,East Mukkola,55
2024-07-05 10,Marayamuttom Hss Jn,26
2024-07-05 10,Nilamel,59
2024-07-05 10,Parappil,5
2024-07-05 10,Kundamoozhi,12
2024-07-05 10,Chappath,38
2024-07-05 10,Mele Aramthanam,27
2024-07-05 10,Palukal,12
2024-07-05 10,Kumari Chantha,3
2024-07-05 10,Kaliyakkavilai Bus Stand,82
2024-07-05 10,Ookkodu,18
2024-07-05 10,Chettachal,8
2024-07-05 10,Kuriyodu,8
2024-07-05 10,16th Mile,165
2024-07-05 10,Beema Pally,56
2024-07-05 10,Puthukurichi Post Office,3
2024-07-05 10,Karipur,13
2024-07-05 10,Ks Road Kovalam Junction,58
2024-07-05 10,Valiyarathala,23
2024-07-05 10,Chenkottukonam,86
2024-07-05 10,Edapazhanji Pangode Fish Market,50
2024-07-05 10,Kudayal,3
2024-07-05 10,Cheriyakolla,30
2024-07-05 10,Panangodu Junction,28
2024-07-05 10,Kattadimukku,8
2024-07-05 10,Moozhi,22
2024-07-05 10,Karakonam,106
2024-07-05 10,Nedumangad Bus Stand,1108
2024-07-05 10,Edavacode,2
2024-07-05 10,Vedivechan Kovil,86
2024-07-05 10,East Fort Bus Stand,769
2024-07-05 10,Aruvikkara,12
2024-07-05 10,Puthuveettumele,7
2024-07-05 10,Arumanior Junction,124
2024-07-05 10,Kallayam,52
2024-07-05 10,Kanjirampara,175
2024-07-05 10,Peringammala Market Junction,13
2024-07-05 10,Museum Public Office Complex,69
2024-07-05 10,Kadakkal,14
2024-07-05 10,Kazhakkoottam Railway Station,24
2024-07-05 10,Anchamkallu,13
2024-07-05 10,Kalliyodu,29
2024-07-05 10,Peroorkada,183
2024-07-05 10,Chittazha,40
2024-07-05 10,Kumarichantha,43
2024-07-05 10,Kallumoodu,42
2024-07-05 10,Kaniyapuram Railway Gate,26
2024-07-05 10,Mannanthala,85
2024-07-05 10,Athiyanoor,60
2024-07-05 10,Mukkola,126
2024-07-05 10,Pannimala,6
2024-07-05 10,Anad,70
2024-07-05 10,Amaravila,5
2024-07-05 10,Perunelli,9
2024-07-05 10,Killy,8
2024-07-05 10,Mullassery,3
2024-07-05 10,Porunthamon,40
2024-07-05 10,Kollamkonam,30
2024-07-05 10,Oorambu,64
2024-07-05 10,10th Stone Patham Kallu,106
2024-07-05 10,Kallara Bus Stand,168
